Entry,localization,relability_score
Q8N987,Cytosol,Enhanced
Q8N987,Nucleoplasm,Enhanced
Q96CV9,Cytosol,Enhanced
P18846,Nucleoplasm,Enhanced
Q86XZ4,Cytosol,Enhanced
P24941,Nucleoplasm,Enhanced
P09172,Vesicles,Enhanced
Q15014,Nucleoplasm,Enhanced
Q06265,Nucleoli,Enhanced
Q96D53,Mitochondria,Enhanced
O60825,Nucleoplasm,Enhanced
O95292,Endoplasmic reticulum,Enhanced
P55060,Cytosol,Enhanced
P55060,Nucleoplasm,Enhanced
O95793,Cytosol,Enhanced
O14662,Vesicles,Enhanced
O00566,Nucleoli,Enhanced
O00566,Nucleoli rim,Enhanced
Q96PN7,Nucleoplasm,Enhanced
Q96EU6,Nucleoli,Enhanced
Q96EU6,Nucleoplasm,Enhanced
P09234,Nucleoplasm,Enhanced
Q9HAV4,Cytosol,Enhanced
Q9HAV4,Nucleoplasm,Enhanced
Q5JTZ9,Mitochondria,Enhanced
Q9NZB8,Cytosol,Enhanced
Q9BQ90,Nucleoplasm,Enhanced
P49790,Nuclear membrane,Enhanced
Q13950,Nucleoplasm,Enhanced
Q09666,Cytosol,Enhanced
Q09666,Plasma membrane,Enhanced
Q9BZI7,Cytosol,Enhanced
P48436,Nucleoplasm,Enhanced
Q9BUK6,Cytosol,Enhanced
Q06710,Nucleoplasm,Enhanced
Q567U6,Plasma membrane,Enhanced
Q567U6,Vesicles,Enhanced
P07199,Nuclear bodies,Enhanced
P07199,Nucleoplasm,Enhanced
Q92530,Cytosol,Enhanced
Q9P2E9,Endoplasmic reticulum,Enhanced
P12643,Vesicles,Enhanced
O43390,Nucleoplasm,Enhanced
Q9UKM9,Nucleoplasm,Enhanced
Q9UKM9,Vesicles,Enhanced
P41229,Nucleoplasm,Enhanced
P49721,Nucleoplasm,Enhanced
O43542,Nucleoplasm,Enhanced
P32248,Mitochondria,Enhanced
P42229,Cytosol,Enhanced
P42229,Nucleoplasm,Enhanced
Q12931,Mitochondria,Enhanced
Q9BZE0,Nucleoplasm,Enhanced
O75937,Nucleoplasm,Enhanced
Q5TGY3,Nucleoplasm,Enhanced
P19419,Nucleoplasm,Enhanced
Q86UP2,Endoplasmic reticulum,Enhanced
O75638,Nucleoplasm,Enhanced
O75638,Vesicles,Enhanced
P55795,Nucleoplasm,Enhanced
P27824,Endoplasmic reticulum,Enhanced
Q12933,Cytosol,Enhanced
P48740,Cytosol,Enhanced
P48740,Nucleoplasm,Enhanced
Q96K37,Golgi apparatus,Enhanced
P55789,Cytosol,Enhanced
P55789,Mitochondria,Enhanced
P68366,Microtubules,Enhanced
P09327,Plasma membrane,Enhanced
Q13685,Cytosol,Enhanced
Q8N490,Mitochondria,Enhanced
P30084,Mitochondria,Enhanced
Q99996,Golgi apparatus,Enhanced
Q99996,Vesicles,Enhanced
Q5RL73,Nucleoplasm,Enhanced
Q04695,Intermediate filaments,Enhanced
O15240,Golgi apparatus,Enhanced
O15240,Vesicles,Enhanced
O15409,Nucleoplasm,Enhanced
O43852,Endoplasmic reticulum,Enhanced
O43795,Plasma membrane,Enhanced
Q9GZZ0,Nucleoplasm,Enhanced
Q8NBR6,Nucleoplasm,Enhanced
Q9Y448,Centriolar satellite,Enhanced
Q9Y448,Mitotic spindle,Enhanced
P53618,Cytosol,Enhanced
P53618,Golgi apparatus,Enhanced
P15172,Nucleoplasm,Enhanced
Q9UGK8,Cytosol,Enhanced
Q9UGK8,Nucleoplasm,Enhanced
Q9BSJ6,Nucleoplasm,Enhanced
O60563,Nucleoplasm,Enhanced
Q8N9T8,Nucleoli,Enhanced
Q12906,Nucleoplasm,Enhanced
Q9ULD2,Microtubules,Enhanced
Q15843,Cytosol,Enhanced
Q15843,Nucleoplasm,Enhanced
P55291,Golgi apparatus,Enhanced
P55291,Plasma membrane,Enhanced
O75081,Nucleoplasm,Enhanced
O96008,Mitochondria,Enhanced
Q96P11,Nucleoli,Enhanced
Q96P11,Nucleoplasm,Enhanced
P55196,Cell Junctions,Enhanced
P55196,Plasma membrane,Enhanced
O14526,Cytosol,Enhanced
O14526,Nucleoplasm,Enhanced
Q99988,Golgi apparatus,Enhanced
O00268,Nucleoplasm,Enhanced
P61081,Nuclear bodies,Enhanced
P61081,Nucleoli,Enhanced
P61081,Nucleoplasm,Enhanced
Q13263,Nucleoplasm,Enhanced
Q9UPT8,Cytosol,Enhanced
Q9UPT8,Nucleoplasm,Enhanced
Q9UII2,Mitochondria,Enhanced
Q96PQ6,Nucleoplasm,Enhanced
O75821,Cytosol,Enhanced
Q7Z5Q5,Nucleoplasm,Enhanced
Q8WUA2,Nucleoplasm,Enhanced
Q02952,Cytosol,Enhanced
Q02952,Plasma membrane,Enhanced
O60239,Nuclear bodies,Enhanced
O60239,Nucleoplasm,Enhanced
P55055,Nucleoplasm,Enhanced
P61289,Nucleoplasm,Enhanced
P61353,Nucleoli,Enhanced
P61353,Nucleoplasm,Enhanced
P53396,Cytosol,Enhanced
P53396,Nucleoplasm,Enhanced
P46821,Cytosol,Enhanced
Q9HCC0,Mitochondria,Enhanced
Q9BQE4,Endoplasmic reticulum,Enhanced
P22670,Nucleoplasm,Enhanced
P37231,Nucleoplasm,Enhanced
P37231,Vesicles,Enhanced
Q96EY7,Mitochondria,Enhanced
Q16891,Mitochondria,Enhanced
Q96I15,Golgi apparatus,Enhanced
P62826,Nucleoplasm,Enhanced
P27694,Nucleoplasm,Enhanced
Q12849,Mitochondria,Enhanced
O95218,Nucleoplasm,Enhanced
O75616,Cytosol,Enhanced
O75616,Mitochondria,Enhanced
Q9NVM4,Nucleoplasm,Enhanced
Q15554,Nuclear bodies,Enhanced
Q15554,Nucleoplasm,Enhanced
P12004,Nucleoplasm,Enhanced
P51398,Mitochondria,Enhanced
P48681,Intermediate filaments,Enhanced
Q96GM8,Nuclear bodies,Enhanced
Q96GM8,Nucleoplasm,Enhanced
P49321,Nucleoplasm,Enhanced
P35580,Actin filaments,Enhanced
Q8TE76,Nucleoplasm,Enhanced
Q8IYB3,Nuclear speckles,Enhanced
Q86Y97,Nucleoplasm,Enhanced
Q96KP4,Nucleoplasm,Enhanced
P35749,Cytosol,Enhanced
P35749,Plasma membrane,Enhanced
Q9BTT4,Nucleoplasm,Enhanced
Q9NQ38,Vesicles,Enhanced
P51659,Peroxisomes,Enhanced
P49757,Cell Junctions,Enhanced
O75586,Nucleoplasm,Enhanced
P05198,Cytosol,Enhanced
Q9Y4K0,Nucleoplasm,Enhanced
Q9H9T3,Cytosol,Enhanced
P82909,Mitochondria,Enhanced
P14635,Cytosol,Enhanced
Q9BV44,Cytosol,Enhanced
Q9BV44,Nucleoli,Enhanced
P40337,Nucleoplasm,Enhanced
Q92611,Endoplasmic reticulum,Enhanced
O60636,Nucleoplasm,Enhanced
Q8NEY8,Nucleoplasm,Enhanced
Q99595,Mitochondria,Enhanced
P41225,Nucleoplasm,Enhanced
Q14671,Cytosol,Enhanced
P54577,Cytosol,Enhanced
Q13823,Nucleoli,Enhanced
Q13823,Nucleoli rim,Enhanced
Q8NAV1,Nucleoplasm,Enhanced
Q14574,Cell Junctions,Enhanced
Q14574,Plasma membrane,Enhanced
P62072,Mitochondria,Enhanced
Q9HC07,Golgi apparatus,Enhanced
Q9NWB6,Nucleoplasm,Enhanced
P14921,Nucleoplasm,Enhanced
Q9UHN6,Plasma membrane,Enhanced
Q8NBJ4,Golgi apparatus,Enhanced
Q9Y617,Cytosol,Enhanced
P16671,Golgi apparatus,Enhanced
Q9UGI8,Cytosol,Enhanced
Q9UGI8,Focal adhesion sites,Enhanced
Q9Y2G4,Vesicles,Enhanced
Q9H0A0,Nucleoli,Enhanced
Q14444,Cytosol,Enhanced
Q96GA3,Cytosol,Enhanced
Q96GA3,Nucleoplasm,Enhanced
Q9BXF6,Centriolar satellite,Enhanced
Q9BXF6,Vesicles,Enhanced
Q14146,Nucleoli,Enhanced
O43752,Golgi apparatus,Enhanced
Q08211,Nucleoplasm,Enhanced
Q5VT06,Centrosome,Enhanced
P23760,Nucleoplasm,Enhanced
P25686,Nuclear membrane,Enhanced
O60573,Mitochondria,Enhanced
P10606,Mitochondria,Enhanced
Q8IWJ2,Golgi apparatus,Enhanced
Q9BVC5,Nucleoplasm,Enhanced
Q3SY69,Mitochondria,Enhanced
Q2M389,Nucleoplasm,Enhanced
Q5TBB1,Nucleoplasm,Enhanced
O60343,Cytosol,Enhanced
Q9P2R7,Mitochondria,Enhanced
Q96JB2,Golgi apparatus,Enhanced
Q9Y287,Golgi apparatus,Enhanced
Q9Y287,Vesicles,Enhanced
Q68CZ2,Focal adhesion sites,Enhanced
Q969Z0,Mitochondria,Enhanced
Q9BSQ5,Mitochondria,Enhanced
Q14119,Nucleoplasm,Enhanced
Q9BSH4,Mitochondria,Enhanced
O96019,Nucleoplasm,Enhanced
P62995,Nucleoplasm,Enhanced
P07814,Cytosol,Enhanced
Q9C0J8,Nucleoli fibrillar center,Enhanced
Q9C0J8,Nucleoplasm,Enhanced
Q96G21,Nucleoli,Enhanced
P10599,Cytosol,Enhanced
P10599,Nucleoplasm,Enhanced
Q9NZ63,Nucleoplasm,Enhanced
Q96TA1,Cytosol,Enhanced
Q96TA1,Plasma membrane,Enhanced
Q96SN8,Centrosome,Enhanced
O43172,Nuclear speckles,Enhanced
Q9BXL5,Nucleoplasm,Enhanced
Q99436,Cytosol,Enhanced
Q99436,Nuclear bodies,Enhanced
Q99436,Nucleoplasm,Enhanced
Q92805,Golgi apparatus,Enhanced
P01106,Nucleoplasm,Enhanced
P48745,Vesicles,Enhanced
Q9BX68,Mitochondria,Enhanced
P62753,Cytosol,Enhanced
P62753,Endoplasmic reticulum,Enhanced
Q8N1G2,Nucleoplasm,Enhanced
Q8N1G2,Vesicles,Enhanced
P05549,Nucleoplasm,Enhanced
Q9GZM5,Golgi apparatus,Enhanced
Q5T3F8,Actin filaments,Enhanced
Q5T3F8,Plasma membrane,Enhanced
Q5JTD0,Golgi apparatus,Enhanced
Q8IXM6,Nuclear membrane,Enhanced
Q7Z7C8,Nucleoplasm,Enhanced
Q9GZT6,Mitochondria,Enhanced
Q15771,Vesicles,Enhanced
Q14392,Nucleoplasm,Enhanced
Q9BRD0,Nucleoplasm,Enhanced
P10109,Mitochondria,Enhanced
Q9H5F2,Nucleoplasm,Enhanced
Q9NWH9,Nuclear bodies,Enhanced
Q9NWH9,Nucleoplasm,Enhanced
Q02241,Nucleoplasm,Enhanced
Q8NG31,Nuclear bodies,Enhanced
Q8NG31,Nucleoplasm,Enhanced
Q96TC7,Cytokinetic bridge,Enhanced
Q96TC7,Mitochondria,Enhanced
Q9UHA3,Nucleoli,Enhanced
Q9UHA3,Nucleoli rim,Enhanced
Q9UHA3,Nucleoplasm,Enhanced
O00442,Nucleoplasm,Enhanced
P42704,Mitochondria,Enhanced
Q9UK59,Nucleoplasm,Enhanced
P62847,Cytosol,Enhanced
P62847,Endoplasmic reticulum,Enhanced
Q9NTK5,Cytosol,Enhanced
Q14103,Nucleoplasm,Enhanced
Q9UN86,Cytosol,Enhanced
O60763,Golgi apparatus,Enhanced
Q02224,Microtubules,Enhanced
Q08209,Cytosol,Enhanced
Q08209,Nucleoplasm,Enhanced
Q7Z4S6,Cytosol,Enhanced
Q7Z4S6,Plasma membrane,Enhanced
Q6ZN18,Nucleoplasm,Enhanced
Q96E93,Vesicles,Enhanced
Q99590,Nucleoplasm,Enhanced
Q9BRT6,Nucleoli,Enhanced
Q9BQ15,Nucleoplasm,Enhanced
Q8TAQ2,Nucleoplasm,Enhanced
P10768,Cytosol,Enhanced
Q16799,Endoplasmic reticulum,Enhanced
P23381,Cytosol,Enhanced
Q8IWY9,Cytosol,Enhanced
P13804,Mitochondria,Enhanced
Q9GZS3,Nucleoplasm,Enhanced
Q9NTJ4,Nucleoplasm,Enhanced
P29590,Nuclear bodies,Enhanced
Q9NVI1,Nucleoplasm,Enhanced
Q6DN12,Cytosol,Enhanced
Q6DN12,Nucleoplasm,Enhanced
Q6UUV7,Cytosol,Enhanced
Q6UUV7,Nucleoplasm,Enhanced
Q49A26,Nucleoplasm,Enhanced
P22695,Mitochondria,Enhanced
Q02556,Nucleoplasm,Enhanced
O75376,Cytosol,Enhanced
O75376,Nucleoplasm,Enhanced
Q8IZL8,Nucleoli,Enhanced
Q8IZL8,Nucleoplasm,Enhanced
Q9BUR4,Cytosol,Enhanced
Q9BUR4,Nuclear bodies,Enhanced
P04637,Nucleoplasm,Enhanced
Q9NYG5,Nucleoli,Enhanced
Q9NYG5,Nucleoplasm,Enhanced
Q6PJ69,Nucleoplasm,Enhanced
Q9HC52,Nucleoplasm,Enhanced
O00257,Nucleoplasm,Enhanced
O60885,Nucleoplasm,Enhanced
P08651,Nucleoplasm,Enhanced
Q99961,Cytosol,Enhanced
Q32M88,Cytosol,Enhanced
P00441,Cytosol,Enhanced
P00441,Plasma membrane,Enhanced
Q9UBE0,Cytosol,Enhanced
Q9UBE0,Nucleoplasm,Enhanced
O00160,Cytosol,Enhanced
Q86X55,Nucleoplasm,Enhanced
Q9Y314,Nucleoplasm,Enhanced
P22732,Plasma membrane,Enhanced
O75381,Peroxisomes,Enhanced
O00488,Nucleoli,Enhanced
O00488,Nucleoplasm,Enhanced
Q8NC51,Cytosol,Enhanced
P62241,Cytosol,Enhanced
P62241,Endoplasmic reticulum,Enhanced
Q9P215,Nucleoplasm,Enhanced
P14859,Nucleoplasm,Enhanced
Q9UHV9,Cytosol,Enhanced
Q92733,Nuclear speckles,Enhanced
P51858,Nucleoplasm,Enhanced
Q8N1G0,Nucleoplasm,Enhanced
Q07820,Mitochondria,Enhanced
Q8N5J2,Nucleoplasm,Enhanced
Q7Z3K3,Nucleoplasm,Enhanced
Q9UMX2,Nucleoplasm,Enhanced
Q13625,Cell Junctions,Enhanced
Q13625,Cytosol,Enhanced
Q5K4L6,Endoplasmic reticulum,Enhanced
Q8WXI9,Nucleoplasm,Enhanced
P20930,Cytoplasmic bodies,Enhanced
Q99698,Nucleoplasm,Enhanced
Q5SW79,Centrosome,Enhanced
O15381,Nucleoli,Enhanced
Q6IQ49,Nuclear speckles,Enhanced
P09874,Nucleoplasm,Enhanced
Q14739,Nuclear membrane,Enhanced
Q9UN79,Nucleoplasm,Enhanced
Q9P1Q0,Golgi apparatus,Enhanced
Q76L83,Nucleoplasm,Enhanced
Q99569,Cell Junctions,Enhanced
P10809,Mitochondria,Enhanced
P20339,Vesicles,Enhanced
Q8N1F8,Vesicles,Enhanced
Q96S65,Nucleoplasm,Enhanced
O75891,Cytosol,Enhanced
Q13144,Cytosol,Enhanced
P02765,Golgi apparatus,Enhanced
Q6UN15,Nucleoplasm,Enhanced
Q9NX58,Nucleoli,Enhanced
Q9NX58,Nucleoli rim,Enhanced
Q9NX58,Nucleoplasm,Enhanced
Q56VL3,Mitochondria,Enhanced
Q9P2G9,Nucleoplasm,Enhanced
P20248,Cytosol,Enhanced
P20248,Nucleoplasm,Enhanced
Q8WTS6,Nucleoli,Enhanced
Q8WTS6,Nucleoli rim,Enhanced
Q96HR8,Nucleoplasm,Enhanced
P61247,Cytosol,Enhanced
P61247,Endoplasmic reticulum,Enhanced
P61247,Nucleoli,Enhanced
P81877,Nucleoplasm,Enhanced
A6H8Y1,Nucleoplasm,Enhanced
O95379,Nucleoplasm,Enhanced
Q96JP0,Nucleoplasm,Enhanced
Q96RE9,Nucleoplasm,Enhanced
Q9Y247,Cytokinetic bridge,Enhanced
Q9Y247,Midbody,Enhanced
Q9Y247,Nucleoplasm,Enhanced
Q96PV7,Nucleoli,Enhanced
Q96PV7,Nucleoplasm,Enhanced
Q8IYS1,Nucleoplasm,Enhanced
Q8TD20,Plasma membrane,Enhanced
Q15007,Nuclear speckles,Enhanced
P86790,Vesicles,Enhanced
P00533,Cell Junctions,Enhanced
P00533,Plasma membrane,Enhanced
Q96FF9,Nucleoplasm,Enhanced
P40926,Mitochondria,Enhanced
Q96H79,Cytosol,Enhanced
Q5C9Z4,Nucleoli,Enhanced
P26038,Plasma membrane,Enhanced
Q14202,Nucleoplasm,Enhanced
Q15233,Nucleoli fibrillar center,Enhanced
Q15233,Nucleoplasm,Enhanced
Q15738,Endoplasmic reticulum,Enhanced
Q15738,Lipid droplets,Enhanced
P27635,Cytosol,Enhanced
P27635,Endoplasmic reticulum,Enhanced
Q9H7D0,Cytosol,Enhanced
O94903,Cytosol,Enhanced
Q86UE4,Endoplasmic reticulum,Enhanced
O00559,Golgi apparatus,Enhanced
Q96PU4,Nucleoplasm,Enhanced
Q8N3Z6,Cytosol,Enhanced
Q8N3Z6,Nucleoli,Enhanced
P27105,Plasma membrane,Enhanced
Q15527,Nucleoli,Enhanced
Q15527,Nucleoli rim,Enhanced
Q15527,Nucleoplasm,Enhanced
O75683,Nucleoli,Enhanced
O75683,Nucleoli rim,Enhanced
Q9Y5Q8,Nucleoplasm,Enhanced
Q9BV86,Cytosol,Enhanced
Q9BV86,Nucleoplasm,Enhanced
Q9ULV3,Nucleoplasm,Enhanced
P46013,Nucleoli rim,Enhanced
Q5VV67,Nucleoplasm,Enhanced
Q9H8M5,Vesicles,Enhanced
Q96LU5,Mitochondria,Enhanced
Q92879,Nucleoplasm,Enhanced
P13591,Cytosol,Enhanced
P13591,Plasma membrane,Enhanced
Q96A22,Cell Junctions,Enhanced
Q14207,Nuclear bodies,Enhanced
Q14207,Nucleoplasm,Enhanced
O94776,Nucleoplasm,Enhanced
Q9BRQ3,Nucleoplasm,Enhanced
P62861,Cytosol,Enhanced
P62861,Endoplasmic reticulum,Enhanced
P62861,Nucleoli,Enhanced
Q8NFU5,Nucleoplasm,Enhanced
Q9H0C2,Mitochondria,Enhanced
O60870,Nucleoplasm,Enhanced
Q96MS3,Cytosol,Enhanced
Q9HBM1,Cytosol,Enhanced
O43493,Golgi apparatus,Enhanced
O43493,Nucleoplasm,Enhanced
Q8NA72,Nucleoplasm,Enhanced
Q13426,Nucleoplasm,Enhanced
Q9NR56,Nucleoplasm,Enhanced
Q6NXT4,Golgi apparatus,Enhanced
O14979,Nucleoplasm,Enhanced
Q6UX04,Nucleoplasm,Enhanced
P98082,Plasma membrane,Enhanced
P98082,Vesicles,Enhanced
P20810,Cytosol,Enhanced
P20810,Endoplasmic reticulum,Enhanced
P20810,Plasma membrane,Enhanced
P29558,Cytosol,Enhanced
Q9HBL8,Nucleoplasm,Enhanced
P29083,Nucleoplasm,Enhanced
Q8WXA9,Nuclear speckles,Enhanced
Q8WXA9,Nucleoplasm,Enhanced
O94826,Mitochondria,Enhanced
P17252,Cytosol,Enhanced
P17252,Plasma membrane,Enhanced
Q8N139,Nucleoplasm,Enhanced
Q5JRA6,Vesicles,Enhanced
Q969S2,Nucleoplasm,Enhanced
Q96F44,Cytosol,Enhanced
Q96F44,Nucleoplasm,Enhanced
Q8N8S7,Cytosol,Enhanced
Q8N8S7,Focal adhesion sites,Enhanced
Q8N8S7,Plasma membrane,Enhanced
Q06546,Nucleoplasm,Enhanced
Q8NCE0,Nucleoplasm,Enhanced
Q01831,Nucleoplasm,Enhanced
Q01831,Plasma membrane,Enhanced
Q6PII3,Nucleoplasm,Enhanced
Q9P0U4,Nucleoplasm,Enhanced
Q6UXV4,Mitochondria,Enhanced
Q5TCS8,Nucleoplasm,Enhanced
Q96T76,Nucleoplasm,Enhanced
P53985,Cell Junctions,Enhanced
P53985,Plasma membrane,Enhanced
Q7Z4Q2,Nucleoplasm,Enhanced
Q9BYG3,Nucleoli,Enhanced
Q9BYG3,Nucleoli rim,Enhanced
Q7Z3K6,Nucleoplasm,Enhanced
Q5VTR2,Nucleoplasm,Enhanced
Q6PJG2,Nucleoplasm,Enhanced
Q16520,Nucleoplasm,Enhanced
Q6UX65,Golgi apparatus,Enhanced
Q6UX65,Vesicles,Enhanced
Q13009,Cell Junctions,Enhanced
O95104,Nucleoplasm,Enhanced
Q8TEC5,Nucleoplasm,Enhanced
Q2TB90,Mitochondria,Enhanced
A0JLT2,Nuclear bodies,Enhanced
Q6WKZ4,Vesicles,Enhanced
Q6PL18,Nucleoplasm,Enhanced
Q969P5,Cytosol,Enhanced
Q969P5,Nucleoplasm,Enhanced
Q9BWN1,Nucleoplasm,Enhanced
Q96EH3,Mitochondria,Enhanced
O95405,Cytosol,Enhanced
O95405,Vesicles,Enhanced
Q8WUU5,Nucleoplasm,Enhanced
O95067,Cytosol,Enhanced
P15036,Nucleoplasm,Enhanced
Q9HBR0,Golgi apparatus,Enhanced
Q6ZU65,Nucleoplasm,Enhanced
A6NGH8,Nucleoplasm,Enhanced
A2A3K4,Nucleoplasm,Enhanced
Q13620,Cytosol,Enhanced
Q13620,Nucleoplasm,Enhanced
Q8WV92,Vesicles,Enhanced
Q86VM9,Nuclear speckles,Enhanced
P22415,Nucleoplasm,Enhanced
Q92838,Vesicles,Enhanced
Q8N163,Nuclear bodies,Enhanced
Q8N163,Nucleoplasm,Enhanced
Q7Z7H8,Mitochondria,Enhanced
P18583,Nuclear speckles,Enhanced
O00515,Actin filaments,Enhanced
Q92826,Nucleoplasm,Enhanced
Q01196,Nucleoplasm,Enhanced
Q01196,Vesicles,Enhanced
Q14149,Nucleoplasm,Enhanced
Q13363,Nucleoplasm,Enhanced
Q86XD5,Cytosol,Enhanced
Q86XD5,Nucleoplasm,Enhanced
Q9NW68,Golgi apparatus,Enhanced
Q5T9A4,Mitochondria,Enhanced
P56181,Mitochondria,Enhanced
Q01081,Nucleoplasm,Enhanced
Q14684,Mitotic chromosome,Enhanced
Q14684,Nucleoli,Enhanced
Q14684,Nucleoli rim,Enhanced
Q14684,Nucleoplasm,Enhanced
O00764,Nucleoplasm,Enhanced
P11413,Cytosol,Enhanced
P56182,Mitotic chromosome,Enhanced
P56182,Nucleoli,Enhanced
Q8N9M1,Nucleoplasm,Enhanced
Q5JU67,Cytosol,Enhanced
Q5JU67,Plasma membrane,Enhanced
Q15424,Midbody,Enhanced
Q15424,Nucleoplasm,Enhanced
O15156,Nucleoplasm,Enhanced
P29353,Cytosol,Enhanced
P55265,Nucleoli,Enhanced
P55265,Nucleoplasm,Enhanced
Q53ET0,Nucleoplasm,Enhanced
Q9BVN2,Cytosol,Enhanced
Q5T3I0,Nucleoli,Enhanced
Q5T3I0,Nucleoplasm,Enhanced
Q96RE7,Nucleoplasm,Enhanced
Q96RE7,Vesicles,Enhanced
Q9BTL4,Nucleoplasm,Enhanced
Q53GI3,Nucleoplasm,Enhanced
O94761,Nucleoplasm,Enhanced
Q13501,Cytosol,Enhanced
Q13501,Vesicles,Enhanced
Q8NA92,Nucleoplasm,Enhanced
P22570,Mitochondria,Enhanced
Q9UHR5,Nucleoplasm,Enhanced
Q9H0H5,Nucleoplasm,Enhanced
Q71RC2,Cytosol,Enhanced
Q9UBU9,Nucleoplasm,Enhanced
Q86TM6,Endoplasmic reticulum,Enhanced
O95159,Golgi apparatus,Enhanced
O75676,Nucleoplasm,Enhanced
P17542,Nucleoplasm,Enhanced
Q9Y692,Nucleoplasm,Enhanced
Q8WUP2,Cell Junctions,Enhanced
Q8WUP2,Focal adhesion sites,Enhanced
Q09028,Nucleoplasm,Enhanced
Q12857,Nucleoplasm,Enhanced
Q96AE4,Nucleoplasm,Enhanced
Q9UDY4,Cytosol,Enhanced
Q9UDY4,Nucleoplasm,Enhanced
Q9UDY4,Plasma membrane,Enhanced
Q8N6N3,Nucleoplasm,Enhanced
Q9Y2X9,Nucleoplasm,Enhanced
Q96T37,Nucleoplasm,Enhanced
Q9H5Q4,Mitochondria,Enhanced
Q9H7D7,Cytosol,Enhanced
Q9H7D7,Nucleoplasm,Enhanced
Q9H4L7,Nucleoplasm,Enhanced
Q96S90,Nucleoplasm,Enhanced
Q96ST2,Nucleoplasm,Enhanced
Q9UFW8,Nucleoplasm,Enhanced
P78545,Nucleoplasm,Enhanced
Q6PIZ9,Centriolar satellite,Enhanced
Q6PIZ9,Plasma membrane,Enhanced
Q562F6,Nucleoplasm,Enhanced
Q9NY27,Nucleoplasm,Enhanced
Q8N3Z3,Mitochondria,Enhanced
P02768,Endoplasmic reticulum,Enhanced
P02768,Golgi apparatus,Enhanced
Q96AT1,Cytokinetic bridge,Enhanced
Q96AT1,Nucleoplasm,Enhanced
Q9BQS8,Vesicles,Enhanced
P04843,Cytosol,Enhanced
P04843,Endoplasmic reticulum,Enhanced
P35249,Nucleoplasm,Enhanced
P29401,Nucleoplasm,Enhanced
Q05655,Cytosol,Enhanced
Q9UHJ3,Nucleoplasm,Enhanced
Q9BVP2,Nucleoli rim,Enhanced
Q86U86,Nucleoplasm,Enhanced
Q9UK61,Nucleoplasm,Enhanced
P30533,Endoplasmic reticulum,Enhanced
O94888,Nucleoplasm,Enhanced
Q8IYW5,Nuclear bodies,Enhanced
Q8IYW5,Nucleoplasm,Enhanced
Q12904,Cytosol,Enhanced
P13798,Cytosol,Enhanced
Q99697,Nucleoplasm,Enhanced
P61221,Cytosol,Enhanced
Q8N183,Mitochondria,Enhanced
Q8TAA5,Mitochondria,Enhanced
O95478,Nucleoli,Enhanced
O95478,Nucleoplasm,Enhanced
P04141,Vesicles,Enhanced
O14949,Mitochondria,Enhanced
O43711,Nucleoplasm,Enhanced
Q9H9B4,Mitochondria,Enhanced
Q5T5C0,Cytosol,Enhanced
Q9UP83,Golgi apparatus,Enhanced
Q8TA86,Cytosol,Enhanced
Q8TA86,Nucleoplasm,Enhanced
Q9NXC5,Cytosol,Enhanced
Q9NXC5,Nucleoplasm,Enhanced
P15259,Nucleoplasm,Enhanced
Q14541,Cytosol,Enhanced
Q14541,Nucleoplasm,Enhanced
O60216,Nucleoplasm,Enhanced
O94901,Nuclear membrane,Enhanced
Q9H814,Nucleoplasm,Enhanced
P09669,Mitochondria,Enhanced
Q12768,Nucleoplasm,Enhanced
O75475,Nucleoplasm,Enhanced
Q6P5X7,Mitochondria,Enhanced
P00352,Cytosol,Enhanced
P61978,Nucleoplasm,Enhanced
Q14C86,Cytosol,Enhanced
Q14C86,Plasma membrane,Enhanced
O95139,Mitochondria,Enhanced
Q9H6R4,Nucleoli,Enhanced
Q9H6R4,Nucleoplasm,Enhanced
P55072,Cytosol,Enhanced
P55072,Nucleoplasm,Enhanced
Q5JSJ4,Centrosome,Enhanced
Q14191,Nuclear speckles,Enhanced
Q96KN3,Nucleoplasm,Enhanced
P17026,Nucleoplasm,Enhanced
Q99626,Nucleoplasm,Enhanced
Q10713,Mitochondria,Enhanced
Q92574,Cytosol,Enhanced
Q9NR30,Mitotic chromosome,Enhanced
Q9NR30,Nucleoli rim,Enhanced
Q9NR30,Nucleoplasm,Enhanced
Q14692,Mitotic chromosome,Enhanced
Q14692,Nucleoli,Enhanced
Q14692,Nucleoplasm,Enhanced
Q9H7H0,Nucleoplasm,Enhanced
Q9GZV1,Vesicles,Enhanced
Q9C0D2,Cytosol,Enhanced
Q9C0D2,Plasma membrane,Enhanced
Q8IV76,Nuclear speckles,Enhanced
Q9BX67,Golgi apparatus,Enhanced
O95169,Mitochondria,Enhanced
Q9NPI1,Cytosol,Enhanced
Q9NPI1,Nucleoplasm,Enhanced
Q9BZZ5,Nuclear speckles,Enhanced
Q14978,Nucleoli fibrillar center,Enhanced
Q96Q83,Nucleoplasm,Enhanced
P61457,Cytosol,Enhanced
P61457,Nucleoplasm,Enhanced
P00167,Cytosol,Enhanced
P00167,Vesicles,Enhanced
P50213,Mitochondria,Enhanced
Q8NCN4,Cytosol,Enhanced
Q8NCN4,Nuclear bodies,Enhanced
Q8NCN4,Nucleoli,Enhanced
Q8NCN4,Nucleoli rim,Enhanced
Q8NCN4,Nucleoplasm,Enhanced
P46776,Cytosol,Enhanced
P46776,Endoplasmic reticulum,Enhanced
Q8WVC0,Nucleoli fibrillar center,Enhanced
